Image,Segmentation,Transcription,Threshold
a01-091-08.png,ok,was monstrous. It had offended many,179
a01-091-09.png,ok,people far beyond the ranks of Labour,179
a01-091-10.png,ok,supporters.,178
a01-091u-00.png,ok,The result of the vote was not in doubt.,169
a01-091u-01.png,ok,For the Tories were massed in answer to,172
a01-091u-02.png,ok,their whips to defeat a censure motion,170
a01-091u-03.png,ok,"on the Government for ""undermining the",172
a01-091u-04.png,ok,"Health Service"" and placing heavy burdens",169
a01-091u-05.png,ok,on those least able to bear them. Mr.,169
a01-091u-06.png,ok,Brown declared that the policy under,168
a01-091u-07.png,ok,censure was monstrous. It had offended,170
a01-091u-08.png,ok,many people far beyond the ranks of,169
a01-091u-09.png,ok,Labour supporters.,169
a01-096u-00.png,ok,"The Press, many doctors and public were",171
a01-096u-01.png,err,denouncing the proposals. He quoted from,169
a01-096u-02.png,ok,this letter which Mr. Gaitskell had received:,171
a01-096u-03.png,err,"""My background is a doctor of 68, who",169
a01-096u-04.png,ok,"has practised medicine for 43 years, chiefly",169
a01-096u-05.png,ok,"as a panel doctor. ""I am a lifelong",169
a01-096u-06.png,ok,Conservative. I am horrified and amazed,171
a01-096u-07.png,ok,by my party's proposal to prostitute the,169
a01-096u-08.png,ok,whole principle of the State service and,169
a01-096u-09.png,ok,to render that service a hardship to poor,168
a01-096u-10.png,ok,people.,170
a01-102-00.png,ok,"""After a lifetime of helping others and",182
a01-102-01.png,ok,"healing the sick, my considered",178
a01-102-02.png,err,opinion is that anybody supporting,178
a01-102-03.png,err,"the increased charges is a wicked,",182
a01-102-04.png,err,"old -."" Mr. Brown went on: ""We",182
a01-102-05.png,ok,are dealing with a noble edifice which,182
a01-102-06.png,ok,needs an imaginative architect to,178
a01-102-07.png,ok,"improve it, but it has got a",182
a01-102-08.png,ok,quantity surveyor. We have descended,178
a01-102-09.png,ok,from the real problems to fiddling about,178
a01-102-10.png,ok,with bills of cost.,179
a01-102u-00.png,err,"""After a lifetime of helping others and",169
a01-102u-01.png,ok,"healing the sick, my considered opinion is that",170
a01-102u-02.png,ok,anybody supporting the increased charges is a,169
a01-102u-03.png,ok,"wicked, old -."" Mr. Brown went on: ""We",170
a01-102u-04.png,ok,are dealing with a noble edifice which,169
a01-102u-05.png,ok,needs an imaginative architect to improve,169
a01-102u-06.png,ok,"it, but it has got a quantity surveyor. We",169
a01-102u-07.png,ok,have descended from the real problems to,169
a01-102u-08.png,ok,fiddling about with bills of cost.,170
a01-107-00.png,ok,"We believe that a comprehensive medical service, free to the patient",191
a01-107-01.png,ok,at the point of need and with one standard for all sick,191
a01-107-02.png,err,"people, is good and attainable. ""We remain for it. But the Tories",191
a01-107-03.png,err,"never were."" Interrupted by angry Tories, Mr. Brown retorted:",191
a01-107-04.png,ok,"""The jackals bay when there is nothing better they can do.""",182
a01-107u-00.png,ok,"""We believe that a comprehensive medical",174
a01-107u-01.png,err,"service, free to the patient at the point",173
a01-107u-02.png,ok,of need and with one standard for all,174
a01-107u-03.png,ok,"sick people, is good and attainable.",174
a01-107u-04.png,ok,"""We remain for it. But the Tories",175
a01-107u-05.png,ok,"never were."" Interrupted by angry Tories,",176
a01-107u-06.png,ok,"Mr. Brown retorted: ""The jackals bay",175
a01-107u-07.png,ok,"when there is nothing better they can do.""",177
a01-113-00.png,ok,He told them that their conception of social services was wholly,191
a01-113-01.png,ok,different - fundamentally different from that of Labour. They,191
a01-113-02.png,ok,would provide an ambulance service for the absolutely,191
a01-113-03.png,ok,wretched - but it would not be too comfortable nor too easy to,191
a01-113-04.png,ok,get. Answering jeers that it was Labour which first put a,191
a01-113-05.png,ok,"ceiling on health spending and started charges, Mr. Brown",191
a01-113-06.png,ok,reminded the hostile Government benches that was,191
a01-113-07.png,ok,done in 1950 because of the financial strain of,191
a01-113-08.png,ok,the Korean war.,191
a01-113u-00.png,ok,He told them that their conception of social,172
a01-113u-01.png,ok,services was wholly different - fundamentally,174
a01-113u-02.png,ok,different from that of Labour. They would,176
a01-113u-03.png,ok,provide an ambulance service for the absolutely,176
a01-113u-04.png,ok,wretched - but it would not be too comfortable,174
a01-113u-05.png,ok,nor too easy to get. Answering jeers that,176
a01-113u-06.png,ok,it was Labour which first put a ceiling,176
a01-113u-07.png,ok,"on health spending and started charges, Mr.",178
a01-113u-08.png,ok,Brown reminded the hostile Government benches,177
a01-113u-09.png,ok,that was done in 1950 because of the financial,179
a01-113u-10.png,ok,strain of the Korean war.,178
a01-117-00.png,err,"In fact, the Tories made it worse now for the sick and",175
a01-117-01.png,ok,needy than Labour had to make it in 1950. And,175
a01-117-02.png,ok,"as a percentage of social service expenditure,",175
a01-117-03.png,ok,health had fallen from 28.5 to 23.1 per cent.,175
a01-117-04.png,ok,Then Mr. Brown swung his attack directly to the,175
a01-117-05.png,ok,unsmiling Mr. Powell. He demanded that instead,160
a01-117-06.png,ok,of taking it out of the patients Mr. Powell should,162
a01-117-07.png,ok,take ruthless action against the drug making,175
a01-117-08.png,ok,"industry, whose profits had risen by up to 400",160
a01-117-09.png,ok,per cent. in the last eight years.,162
a01-117u-00.png,ok,"In fact, the Tories made it worse now",170
a01-117u-01.png,ok,for the sick and needy than Labour had,172
a01-117u-02.png,ok,to make it in 1950. And as a percentage,170
a01-117u-03.png,ok,"of social service expenditure, health had",171
a01-117u-04.png,ok,fallen from 28.5 to 23.1 per cent. Then,170
a01-117u-05.png,ok,Mr. Brown swung his attack directly to,171
a01-117u-06.png,ok,the unsmiling Mr. Powell. He demanded,172
a01-117u-07.png,ok,that instead of taking it out of the,171
a01-117u-08.png,ok,patients Mr. Powell should take ruthless,169
a01-117u-09.png,ok,"action against the drug making industry, #",171
a01-117u-10.png,ok,whose profits had risen by up to 400 per,170
a01-122-00.png,err,"""Mr. Powell finds it easier to take it out of mothers,",161
a01-122-01.png,ok,children and sick people than to take on this vast,161
a01-122-02.png,ok,"industry,"" Mr. Brown commented icily. ""Let us have a",161
a01-122-03.png,ok,full inquiry into the cost of drugs and the pharmaceutical,161
a01-122-04.png,ok,"industry."" The health of children today owed much",161
a01-122-05.png,ok,to the welfare food scheme. It was maintained,161
a01-122-06.png,err,during the war. Now in conditions of Tory,161
a01-122-07.png,ok,affluence it seemed it could not be carried on.,161
a01-122u-00.png,ok,"""Mr. Powell finds it easier to take it out",167
a01-122u-01.png,ok,"of mothers, children and sick people than",171
a01-122u-02.png,ok,"to take on this vast industry,"" Mr.",169
a01-122u-03.png,ok,"Brown commented icily. ""Let us have a",173
a01-122u-04.png,ok,full inquiry into the cost of drugs and,170
a01-122u-05.png,ok,"the pharmaceutical industry."" The health",173
a01-122u-06.png,ok,of children today owed much to the welfare,172
a01-122u-07.png,ok,food scheme. It was maintained during,174
a01-122u-08.png,ok,the war. Now in conditions of Tory,171
a01-122u-09.png,ok,affluence it seemed it could not be,171
a01-122u-10.png,ok,carried on.,173
a01-128-00.png,ok,When Mr. Brown sat down Labour M Ps cheered for,160
a01-128-01.png,ok,a full minute - and even his bitterest opponents,160
a01-128-02.png,err,on defence joined in. Mr. Powell devoted half his speech,160
a01-128-03.png,err,"to giving details of plans for improving the hospital service,",160
a01-128-04.png,ok,on which indeed the Government is making progress.,160
a01-128-05.png,ok,His basic defence of the Health Service cuts was that,160
a01-128-06.png,ok,"""even after the proposed changes the net cost of the",160
a01-128-07.png,err,service to the Exchequer will have increased over,160
a01-128-08.png,ok,three years by 20 per cent.,160
a01-128u-00.png,ok,When Mr. Brown sat down Labour M Ps,173
a01-128u-01.png,ok,cheered for a full minute - and even his,175
a01-128u-02.png,ok,bitterest opponents on defence joined in.,174
a01-128u-03.png,ok,Mr. Powell devoted half his speech to giving,176
a01-128u-04.png,ok,details of plans for improving the hospital,172
a01-128u-05.png,err,"service, on which indeed the Government is",174
a01-128u-06.png,err,making progress. His basic defence of the,174
a01-128u-07.png,err,"Health Service cuts was that ""even after",176
a01-128u-08.png,ok,the proposed changes the net cost of the,173
a01-128u-09.png,ok,service to the Exchequer will have increased,175
a01-128u-10.png,ok,over three years by 20 per cent.,178
a01-132-00.png,err,"""That cannot continue without either",176
a01-132-01.png,ok,development being limited or an,176
a01-132-02.png,ok,"adjustment being made in financing.""",176
a01-132-03.png,ok,The Government decided to adjust,176
a01-132-04.png,ok,the financing - which Mr. Powell,176
a01-132-05.png,ok,claimed was underpinning - not,176
a01-132-06.png,ok,undermining - the service. Answering the,176
a01-132-07.png,ok,"attack on ""economic charges"" for welfare",176
a01-132-08.png,ok,"foods, Mr. Powell said that all these",176
a01-132-09.png,ok,foods would still be free in families,176
a01-132-10.png,ok,receiving regular National Assistance,176
a01-132-11.png,err,grants.,176
a01-132u-00.png,ok,"""That cannot continue without either development",175
a01-132u-01.png,ok,being limited or an adjustment being made,179
a01-132u-02.png,ok,"in financing."" The Government decided to",178
a01-132u-03.png,ok,adjust the financing - which Mr. Powell,177
a01-132u-04.png,ok,claimed was underpinning - not undermining -,175
a01-132u-05.png,ok,the service. Answering the attack on,175
a01-132u-06.png,ok,"""economic charges"" for welfare foods, Mr.",172
a01-132u-07.png,ok,Powell said that all these foods would,175
a01-132u-08.png,ok,still be free in families receiving regular,176
a01-132u-09.png,ok,National Assistance grants.,174
a01-132x-00.png,ok,"""That cannot continue without either development",171
a01-132x-01.png,ok,being limited or an adjustment being made,170
a01-132x-02.png,ok,"in financing."" The Government decided to adjust",171
a01-132x-03.png,ok,the financing - which Mr. Powell claimed was,173
a01-132x-04.png,ok,underpinning - not undermining - the service.,165
a01-132x-05.png,ok,"Answering the attack on ""economic charges""",164
a01-132x-06.png,ok,"for welfare, Mr. Powell said that all these",171
a01-132x-07.png,ok,foods would still be free in families receiving,173
a01-132x-08.png,ok,regular National Assistance grants.,166
a02-000-00.png,ok,"MR. Macmillan has picked a strong ""brains trust""",190
a02-000-01.png,ok,team to negotiate terms for joining the Common Market.,188
a02-000-02.png,ok,And he has abandoned plans to visit President de,189
a02-000-03.png,ok,Gaulle this month to smooth the way. General,190
a02-000-04.png,ok,de Gaulle's official welcome last week,181
a02-000-05.png,ok,to Britain's moves towards the Six was,180
a02-000-06.png,ok,"taken as a friendly gesture in Whitehall,",185
a02-000-07.png,ok,but no more than that.,188
a02-004-00.png,ok,So the idea of personal mission by,185
a02-004-01.png,ok,the Prime Minister to Paris was dropped,183
a02-004-02.png,ok,Instead Mr. Macmillan will rely on a,182
a02-004-03.png,ok,hand-picked team under the leadership of,177
a02-004-04.png,err,"Sir Pierson Dixon, Britain's Ambassador to",177
a02-004-05.png,ok,"France, to back Mr. Edward Heath, Lord",180
a02-004-06.png,ok,"Privy Seal, who is charged with the conduct",179
a02-004-07.png,ok,of negotiations with the Six. At the same,175
a02-004-08.png,ok,time the Prime Minister has offered,173
a02-004-09.png,err,Commonwealth Governments every facility possible to,179
a02-004-10.png,ok,safeguard their interests,179
a02-008-00.png,ok,"Seven Commonwealth countries have told Mr. Sandys,",182
a02-008-01.png,ok,"Commonwealth Relations Secretary, that they wish to be kept",182
a02-008-02.png,ok,"in touch in London. Three of them - Canada, Australia,",183
a02-008-03.png,ok,New Zealand - will have strong delegations at an opening,180
a02-008-04.png,ok,meeting in London on Monday. Once the Common,177
a02-008-05.png,ok,Market's Council of Ministers draws up the procedure,175
a02-008-06.png,err,"for negotiations in a fortnight's time, these Commonwealth",179
a02-008-07.png,ok,countries can arrange for observers to advise the British,181
a02-008-08.png,ok,negotiating team.,170
a02-012-00.png,ok,The team is composed of experienced,179
a02-012-01.png,ok,negotiators in several fields. Sir Pier-,180
a02-012-02.png,ok,son Dixon has a wide reputation as,177
a02-012-03.png,ok,a skilful backstage negotiator since,171
a02-012-04.png,ok,his days as Britain's chief UN dele-,172
a02-012-05.png,ok,gate. Second in command is Mr.,174
a02-012-06.png,err,"Eric Roll, 53-year-old Deputy Secre-",176
a02-012-07.png,ok,"tary at the Ministry of Agriculture,",172
a02-012-08.png,ok,"Food, and Fisheries. The Foreign Office",172
a02-012-09.png,ok,is represented by Sir Roderick Barclay,175
a02-017-00.png,ok,Other leading members are: Sir Henry Lintott from,191
a02-017-01.png,ok,"the Commonwealth Relations Office, Sir William",191
a02-017-02.png,ok,"Corell-Barnes (Colonial Office), Mr. G. R. Bell",191
a02-017-03.png,err,"(Treasury), and Mr. G. H. Andrew (Board of Trade).",187
a02-017-04.png,ok,They will accompany Mr. Heath next month when,187
a02-017-05.png,ok,"he goes to Brussels, headquarters of the Common",187
a02-017-06.png,ok,"Market Commission, or wherever the Six decide",187
a02-017-07.png,ok,negotiations should be held.,187
a02-020-00.png,ok,Some of the problems were reviewed yesterday at a,188
a02-020-01.png,ok,"meeting in Paris between M. Couve de Murville, French",189
a02-020-02.png,ok,"Foreign Minister, and Mr. Heath. MR. Selwyn Lloyd -",187
a02-020-03.png,ok,a man with troubles enough back home - seems,189
a02-020-04.png,ok,fated to fly into trouble abroad. Last year it was,189
a02-020-05.png,ok,"the riots in Istanbul, which enlivened the NATO",188
a02-020-06.png,ok,Council meeting.,184
a02-024-00.png,ok,Now we have the strikes and demonstrations in,190
a02-024-01.png,err,Ghana coinciding with the meeting of the Com-,191
a02-024-02.png,ok,monwealth Economic Consultative Council - the,189
a02-024-03.png,ok,first to be held in Africa. Only a few hours af-,191
a02-024-04.png,ok,ter Mr Lloyd and his 24-strong delegation landed,189
