Image,Transcription,Length
071_018_002_05_11.png,"Brasiers , Pewterers &c . &c . In all these cases the damage",60
071_018_002_05_12.png,"if any , is commonly either absolutely unintentional , or at",60
071_018_002_05_13.png,most not directly but only indirectly intentional . See In=,59
071_018_002_05_14.png,: trod :  Ch :  Of Intention & Consciousness .,46
071_018_002_05_15.png,For the cases in which a man may happen to be concerned,55
071_018_002_05_16.png,in producing bodily pain or uneasiness by selling unwholesome,61
071_018_002_05_17.png,"and medicines , refer to",24
071_018_002_05_18.png,provisions See Laws concerning the several trades relative to the,65
071_018_002_05_19.png,several sorts of provisions .,29
071_018_003_03_01.png,Of Simple Personal Injuries .,29
071_018_003_04_01.png,"[ E Farther ]  If any further personal Injury be occasioned , it",64
071_018_003_04_02.png,"institutes a different offence :  to wit , an irreparable personal",66
071_018_003_04_03.png,"injury to the liberty of loco-motion ,",38
071_018_003_04_04.png,"injury , an act of unlawful  <gap/>  an act of kid=",51
071_018_003_04_05.png,": napping an act of unlawful homicide , as the case may",55
071_018_003_04_06.png,happen :  if it be intended only and not occasioned it consti=,62
071_018_003_04_07.png,: tutes an attempt referable to one or other of these offences .,64
071_018_003_04_08.png,If any farther mischief that is not personal be occasioned,58
071_018_003_04_09.png,or intended it constitutes in like manner a separate of=,56
071_018_003_04_11.png,[ F Danger ]  To wit of being subjected to bodily pain or un=,61
071_018_003_04_13.png,[ G Bound ]  1 . Everyman is bound on such an occasion,54
071_018_003_04_14.png,"to give assistance to any other , if he can give it without any",63
071_018_003_04_15.png,trouble or inconvenience to himself that is worth,49
071_018_003_04_17.png,2 . The obligation you are under to assist a fellow creature,60
071_018_003_04_18.png,is the stronger the greater the danger appears to be which,58
071_018_003_04_19.png,threatens him and the less trouble it would cost to save,56
071_018_003_04_21.png,3 . A man is always punishable for withholding his,50
071_018_003_04_22.png,"assistance on such an occasion , unless when he had a",53
071_018_003_04_23.png,"special ground of justification  ( See Fit :   [ Justifications ]  )  ,",71
071_018_003_04_24.png,if his forbearance proceed from any other motive than,53
071_021_002_03_01.png,Simple  <gap/>  Corporal Injuries,33
071_021_002_04_01.png,constitute some degree of excuse extenuation.,45
071_021_002_04_02.png,2. It matters not whether the Mis-supposal in this case,55
071_021_002_04_04.png,regards the matter of fact or the matter of law. It regards,59
071_021_002_04_05.png,the matter of fact where you suppose some damage to,51
071_021_002_04_06.png,"have been done you by your adversary, whereas in fact",53
071_021_002_04_07.png,he has done you no such damage. It regards the mat=,51
071_021_002_04_08.png,":ter of law, where you suppose him to have no right",51
071_021_002_04_09.png,"to do you such damage, whereas in truth he had a",48
071_021_002_04_11.png,right. See Excuse II. Ignorance of the Law.,43
071_021_002_04_12.png,[(B1 Injury] It matters not to whom the injury in ques=,55
071_021_002_04_13.png,"=tion immediately relates, whether",34
071_021_002_04_14.png,1. To the party himself who is provoked.,40
071_021_002_04_15.png,2. To any one who is particularly dear to him.,46
071_021_002_04_16.png,3. To the Public: For the interests of the Public ought,55
071_021_002_04_17.png,to be dear to every man.,24
071_021_002_04_18.png,4. Even to the party himself by whom the provocation is,55
071_021_002_04_19.png,given: for every man ought to be dear to every man.,51
071_021_002_04_20.png,Accordingly if you think you observe any person giving,54
071_021_002_04_21.png,"into any kind of vice, and, from the pain which it gives",56
071_021_002_04_22.png,"you to think of his behaviour, are provoked to strike",53
071_021_002_04_23.png,"him, it is a less offence than if you struck him in the",55
071_022_003_03_02.png,Simple Of <gap/> Extenuations.,30
071_022_003_04_01.png,employed; nor shall it be considered whether a person revolving,63
071_022_003_04_02.png,the circumstances at his leisure could or could not have,56
071_022_003_04_03.png,thought of a cheaper means of repelling the attack but whether,62
071_022_003_04_04.png,any such cheaper means did actually occur to the party at,57
071_022_003_04_07.png,[(A) Les mischief] As if a man were suddenly to assault,55
071_022_003_04_08.png,You with a stick at a time that a stout stick and an iron,57
071_022_003_04_09.png,bar of the same size were both lying within your reach:,55
071_022_003_04_10.png,where upon snatching up the iron bar you strike him in,54
071_022_003_04_11.png,such a manner as to give him dangerous bruise or kill,53
071_022_003_04_12.png,him. In such case unless it appears that you deliberately took,62
071_022_003_04_13.png,up the iron bar in preference to the stick intending there=,59
071_022_003_04_14.png,":with to kill him or hurt him more than was necessary, it",57
071_022_003_04_15.png,shall still be accounted justifiable self-defence,49
071_022_003_04_16.png,[(B) Uncertain efficacy] As if in the case just mentioned it hap=,65
071_022_003_04_17.png,:pened that you were much weaker than the assailant; inso=,58
071_022_003_04_18.png,:much that it would have been doubtful whether with the less,60
071_022_003_04_19.png,"powerful weapon of the two, you could have effectually defend=",62
071_030_001_03_01.png,Of Irreparable Personal Injuries,32
071_030_001_04_02.png,Irreparable Personal Injuries are either 1. Irre=,49
071_030_001_04_03.png,:parable Disfigurement: 2. Irreparable Disablement: or 3.,57
071_030_001_04_06.png,Under Disfigurement is comprised Discolourment.,47
071_030_001_04_08.png,Irreparable Disfigurement is where in the shape or colour,57
071_030_001_04_09.png,of a man's person any unalterable change is produced,52
071_030_001_04_11.png,the effect of which is to render his aspect less agreeable.,59
071_030_001_04_14.png,"[A Shape] As if his nose or ears or lips be split, or",53
071_030_001_04_15.png,a deep scar be made in any part of his body: so as,50
071_030_001_04_17.png,upon healing to leave a hollow or protuberance.,47
071_030_001_04_19.png,[(B) Colour] As if a slight scar be made on any part,52
071_030_001_04_20.png,so as to leave neither hollow nor protuberance:,47
071_030_001_04_21.png,of his body; or any part of his body be marked with,51
071_030_001_04_26.png,Irreparable Disablement may either be compleat,46
071_030_001_04_28.png,or incompleat:  it is compleat where a man is deprived,54
071_030_001_04_30.png,of the use of a member altogether: incompleat when he,53
071_030_001_04_31.png,is deprived of the use of it in part.,37
071_032_001_03_01.png,Of Irreparable Personal Injuries .,34
071_032_001_04_03.png,[  ( B )  Concerned ]  See Tit :  of Associates in Delinquency .,64
071_032_001_04_04.png,Instructions to the Judge .,27
071_032_001_04_07.png,[  ( C )  Intention ]  There are several circumstances that,59
071_032_001_04_08.png,may make it appear plainly that there was a fixed and,53
071_032_001_04_09.png,full intention of producing the very mischief eventually,56
071_032_001_04_10.png,produced . As if the party injured were at the time of,54
071_032_001_04_11.png,the injury incapable of making resistance insomuch that,55
071_032_001_04_12.png,the offender committed the injury at his leisure .,50
071_032_001_04_14.png,"Or , if the circumstances of the party injured were",51
071_032_001_04_15.png,such as gave him an interest which no other injury,50
071_032_001_04_16.png,but that which eventually took place would accomplish :,55
071_032_001_04_17.png,as if the man disabled or mutilated were one to whom,52
071_032_001_04_18.png,on failure of issue the offender stood next in succession,57
071_032_001_04_19.png,with respect to an Estate ; and the organs extirpated or,56
071_032_001_04_20.png,disabled were any of the parts necessary to generation :,56
071_032_002_03_01.png,Of Irreparable Personal Injuries,32
071_032_002_04_01.png,or as if an artist cut off the hand or put out the eyes of a,60
071_032_002_04_02.png,rival Artist with whom he was at enmity .,41
071_032_002_04_04.png,Or if the Offender had been known to have threatned,51
071_032_002_04_05.png,the party injured he would serve him in that very man-,54
071_032_002_04_09.png,From circumstances such as these either singly or,49
071_032_002_04_10.png,"in conjunction , it may appear clearly that the mischief",56
071_032_002_04_11.png,that happened was the very mischief that was intended .,55
071_032_002_04_14.png,But in such cases as where the mischief was done by,51
071_032_002_04_15.png,"shooting at a distance , or by a wound given in a Scuf=",55
071_032_002_04_16.png,": fle , the event is by no means of itself a conclusive",55
071_032_002_04_17.png,evidence of the intention to produce it .,41
071_032_002_04_19.png,[  ( D )  Retaliation ]  1 . By Retaliation is here meant the,61
071_032_002_04_20.png,doing to the offender as nearly as may be the same mis=,55
071_032_002_04_21.png,-chief which he has done to the party injured .,47
071_032_002_04_23.png,2 . This will generally be by causing him to suf=,49
071_032_002_04_24.png,: fer in the same member ; but in some cases it will be,55
071_032_002_04_25.png,most exactly done by causing him to suffer in a diffe=,54
071_035_002_04_01.png,He may be set upon a stool of repentance in an open place,57
071_035_002_04_02.png,( with an inscription declaring his offence ),45
071_035_002_04_03.png,He may be screwed into a press and in that plight exhibited,59
071_035_002_04_04.png,in an open place . See Title of Corporal Punishment  _,54
071_035_002_05_01.png,Extortion in an officer is where a person in office being,57
071_035_002_05_02.png,bound to render a certain service to another in a certain occasion,66
071_035_002_05_03.png,"in virtue of his office , gives the party to understand that he",63
071_035_002_05_04.png,will not perform such service unless such a fee be given him,60
071_035_002_05_05.png,as he knows is not lawful for him to take and receives such,59
071_035_002_05_08.png,What an officer takes in virtue or by colour of his office,58
071_035_002_05_09.png,be it money or moneys worth is called a Fee .,45
071_035_002_06_01.png,From p . 10 positive,20
071_035_002_06_02.png,[  ( D )  Due ]  A lawful fee is where the quantum of it is Setled by Law,73
071_035_002_06_03.png,is what is appointed by the Law .,33
071_035_002_06_04.png,"Where the quantum is not settled by Law , what is most",54
071_035_002_06_05.png,conformable to office the usage of the office .,47
071_035_002_06_06.png,"Where the quantum is not determinable by custom , for",53
071_035_002_06_07.png,"instance where the service is of a new kind , what the skill and",64
071_035_002_06_09.png,trouble of the officer appears to be fairly worth :  in the opinion,67
071_035_002_06_10.png,of the Judge before whom the prosecution for extortion,54
071_035_003_04_02.png,The value of a new service occur ing in an old office is to be,62
071_035_003_04_03.png,estimated from its similarity to the old services . As the fee,62
071_035_003_04_04.png,which is annext to that one of the old services which comes nearest,67
071_035_003_04_05.png,"to the new one is to the service it belongs to , so let the fee for the",71
071_035_003_04_06.png,new service be to such new services .,37
071_035_003_05_01.png,The Fees for offices and all services incident to these offices,63
